Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"2,696",Express Raja,"$5,145",-,-,"$5,145",100%
"2,697",La helada negra,"$5,096",-,-,"$5,096",100%
"2,698",Welcome to Happiness,"$5,083","$5,083",100%,-,-
"2,699",Beginning of the Great Revival 2016 Re-release,"$5,062",-,-,"$5,062",100%
"2,700",Arrête ton cinéma!,"$5,033",-,-,"$5,033",100%
"2,701",Inches from the Ground,"$5,004",-,-,"$5,004",100%
"2,702",Dhilluku Dhuddu,"$4,963",-,-,"$4,963",100%
"2,703",Jackson Durai,"$4,963",-,-,"$4,963",100%
"2,704",Breaking the Bank,"$4,947",-,-,"$4,947",100%
"2,705",Yarn,"$4,925",-,-,"$4,925",100%
"2,706",El peor día de mi vida,"$4,911",-,-,"$4,911",100%
"2,707",Naciye,"$4,904",-,-,"$4,904",100%
"2,708",Vulcania,"$4,901",-,-,"$4,901",100%
"2,709",Babaannem,"$4,864",-,-,"$4,864",100%
"2,710",Call Her Applebroog,"$4,842","$4,842",100%,-,-
"2,711",Project Marathwada,"$4,838",-,-,"$4,838",100%
"2,712",Behind the White Glasses,"$4,770","$2,223",46.6%,"$2,547",53.4%
"2,713",ID2: Shadwell Army,"$4,764",-,-,"$4,764",100%
"2,714",The Evil That Men Do,"$4,742",-,-,"$4,742",100%
"2,715",A Shanghai Bride,"$4,698",-,-,"$4,698",100%
"2,716",Marinoni: The Fire in the Frame,"$4,696","$4,696",100%,-,-
"2,717",Casanova Variations,"$4,691",-,-,"$4,691",100%
"2,718",Blood on the Mountain,"$4,664","$4,664",100%,-,-
"2,719",Richard Linklater: Dream Is Destiny,"$4,641",-,-,"$4,641",100%
"2,720",Mind Decoding,"$4,616",-,-,"$4,616",100%
"2,721",Miss Stevens,"$4,611","$4,611",100%,-,-
"2,722",Johnny Guitar,"$4,604",-,-,"$4,604",100%
"2,723",The Automatic Hate,"$4,603","$4,603",100%,-,-
"2,724",Search Party 2016 Re-release,"$4,571","$4,571",100%,-,-
"2,725",Reverse,"$4,569",-,-,"$4,569",100%
"2,726",Arlo: The Burping Pig,"$4,539",-,-,"$4,539",100%
"2,727",Synchronicity,"$4,505","$4,505",100%,-,-
"2,728",Axel: The Biggest Little Hero 2016 Re-release,"$4,501",-,-,"$4,501",100%
"2,729",Beloved Sisters 2016 Re-release,"$4,465",-,-,"$4,465",100%
"2,730",The Passing,"$4,449",-,-,"$4,449",100%
"2,731",Ville-Marie,"$4,432",-,-,"$4,432",100%
"2,732",Sadakat,"$4,425",-,-,"$4,425",100%
"2,733",Child Eater,"$4,422",-,-,"$4,422",100%
"2,734",Noble 2016 Re-release,"$4,388",-,-,"$4,388",100%
"2,735",Guard - Ohrana,"$4,384",-,-,"$4,384",100%
"2,736",Login,"$4,371",-,-,"$4,371",100%
"2,737",On Meditation,"$4,322","$4,322",100%,-,-
"2,738",Bromance,"$4,314",-,-,"$4,314",100%
"2,739",Siyah Karga,"$4,307",-,-,"$4,307",100%
"2,740",Auto Shop of Horrors,"$4,300","$4,300",100%,-,-
"2,741",Curse of the Demon,"$4,292",-,-,"$4,292",100%
"2,742",Barter,"$4,279",-,-,"$4,279",100%
"2,743",Abbas'in Melekleri,"$4,234",-,-,"$4,234",100%
"2,744",Gelo,"$4,234",-,-,"$4,234",100%
"2,745",The Price of Desire,"$4,223",-,-,"$4,223",100%
"2,746",Maximum Ride,"$4,218","$4,218",100%,-,-
"2,747",Breaking a Monster,"$4,212","$4,212",100%,-,-
"2,748",Among the Believers,"$4,189","$4,189",100%,-,-
"2,749",Motley Crue: The End,"$4,135",-,-,"$4,135",100%
"2,750",Pibe Chorro,"$4,131",-,-,"$4,131",100%
"2,751",Aanandam,"$4,131",-,-,"$4,131",100%
"2,752",Mattress Men,"$4,098",-,-,"$4,098",100%
"2,753",Orthodox,"$4,077",-,-,"$4,077",100%
"2,754",Dancing with Maria,"$4,067",-,-,"$4,067",100%
"2,755",Pakeliui I amzinybe,"$4,056",-,-,"$4,056",100%
"2,756",Come and Find Me,"$4,052",-,-,"$4,052",100%
"2,757",Julie,"$4,051",-,-,"$4,051",100%
"2,758","São Sebastião do Rio de Janeiro, a Formação de uma Cidade","$4,001",-,-,"$4,001",100%
"2,759",Hi Jack,"$3,996",-,-,"$3,996",100%
"2,760",Once Upon a Time in Amritsar,"$3,995",-,-,"$3,995",100%
"2,761",Muna,"$3,979",-,-,"$3,979",100%
"2,762",El país del miedo,"$3,976",-,-,"$3,976",100%
"2,763",Man with a Movie Camera,"$3,959",-,-,"$3,959",100%
"2,764",Seytanin Çocuklari-El Ebyaz,"$3,893",-,-,"$3,893",100%
"2,765",Kammatti Paadam,"$3,891",-,-,"$3,891",100%
"2,766",Miss,"$3,874",-,-,"$3,874",100%
"2,767",Akenfield,"$3,847",-,-,"$3,847",100%
"2,768",Senarist,"$3,845",-,-,"$3,845",100%
"2,769",Rudolf Nureyev. Island of His Dreams,"$3,832",-,-,"$3,832",100%
"2,770",Mom & Me,"$3,816",-,-,"$3,816",100%
"2,771",El padre,"$3,783",-,-,"$3,783",100%
"2,772",Battleship Potemkin 2016 Re-release,"$3,769",-,-,"$3,769",100%
"2,773",Don't Grow Up,"$3,764",-,-,"$3,764",100%
"2,774",The Hollow,"$3,755","$3,755",100%,-,-
"2,775",Puthiya Niyamam,"$3,735",-,-,"$3,735",100%
"2,776",The Night,"$3,720",-,-,"$3,720",100%
"2,777",No me mates,"$3,702",-,-,"$3,702",100%
"2,778",Into the Inferno,"$3,679",-,-,"$3,679",100%
"2,779",Born to Be King,"$3,639",-,-,"$3,639",100%
"2,780",Vincent,"$3,623",-,-,"$3,623",100%
"2,781",The Act of Killing 2016 Re-release,"$3,610",-,-,"$3,610",100%
"2,782",Favio: Chronicle of a Director,"$3,596",-,-,"$3,596",100%
"2,783",Brown Willy,"$3,565",-,-,"$3,565",100%
"2,784",Some Girls,"$3,564",-,-,"$3,564",100%
"2,785",Seytan Papuçta,"$3,562",-,-,"$3,562",100%
"2,786",Girls Lost,"$3,561",-,-,"$3,561",100%
"2,787",The Last Film Festival,"$3,558","$3,558",100%,-,-
"2,788",Kümes,"$3,541",-,-,"$3,541",100%
"2,789",The Loving Story 2016 Re-release,"$3,518","$3,518",100%,-,-
"2,790",Bad Hair 2016 Re-release,"$3,456",-,-,"$3,456",100%
"2,791",Restored Me 2016 Re-release,"$3,428","$3,428",100%,-,-
"2,792",We Are Fine,"$3,402",-,-,"$3,402",100%
"2,793",Degistir Bakalim,"$3,401",-,-,"$3,401",100%
"2,794",The Tall Men 2016 Re-release,"$3,399",-,-,"$3,399",100%
"2,795",Democracy: Im Rausch der Daten,"$3,393",-,-,"$3,393",100%
"2,796",Karingunnam 6's,"$3,375",-,-,"$3,375",100%
"2,797",A Woman's Revenge,"$3,361",-,-,"$3,361",100%
"2,798",Future Baby,"$3,360",-,-,"$3,360",100%
"2,799",El Bosque de Karadima 2016 Re-release,"$3,321",-,-,"$3,321",100%
"2,800",Burning Bodhi,"$3,289","$3,289",100%,-,-
"2,801",God Bless Ozzy Osbourne 2016 Re-release,"$3,272",-,-,"$3,272",100%
"2,802",Eliksir,"$3,266",-,-,"$3,266",100%
"2,803",Gray Matters,"$3,239",-,-,"$3,239",100%
"2,804",Ojalá vivas tiempos interesantes,"$3,220",-,-,"$3,220",100%
"2,805",Subte: Polska,"$3,214",-,-,"$3,214",100%
"2,806",Hija única,"$3,208",-,-,"$3,208",100%
"2,807",Quell'estate,"$3,208",-,-,"$3,208",100%
"2,808",2001: mientras Kubrick estaba en el espacio,"$3,195",-,-,"$3,195",100%
"2,809",Wild Life 2016 Re-release,"$3,189",-,-,"$3,189",100%
"2,810",Ikimize Bir Dunya,"$3,162",-,-,"$3,162",100%
"2,811",El legado estratégico de Juan Perón,"$3,161",-,-,"$3,161",100%
"2,812",Babonki,"$3,152",-,-,"$3,152",100%
"2,813",Angry Buddha,"$3,144",-,-,"$3,144",100%
"2,814",Sucio y desprolijo: El heavy metal en Argentina,"$3,114",-,-,"$3,114",100%
"2,815",Neve,"$3,101",-,-,"$3,101",100%
"2,816",Tríada,"$3,101",-,-,"$3,101",100%
"2,817",Masal,"$3,099",-,-,"$3,099",100%
"2,818",Los Asombrosos Días de Guillermino,"$3,090",-,-,"$3,090",100%
"2,819",El sacrificio de Nehuén Puyelli,"$3,074",-,-,"$3,074",100%
"2,820",Dum Laga Ke Haisha,"$3,064",-,-,"$3,064",100%
"2,821",Max Steel Team Turbo: Fusion Tek,"$3,039",-,-,"$3,039",100%
"2,822",House for Mermaids,"$3,024",-,-,"$3,024",100%
"2,823",Family Games,"$3,018",-,-,"$3,018",100%
"2,824",Best and Most Beautiful Things,"$3,016","$3,016",100%,-,-
"2,825",The Ghosts of Johnson Woods,"$3,000","$3,000",100%,-,-
"2,826",Rauf,"$2,973",-,-,"$2,973",100%
"2,827",Miracolul din Tekir,"$2,968",-,-,"$2,968",100%
"2,828",The Woman of My Life,"$2,963",-,-,"$2,963",100%
"2,829",Free to Run,"$2,943",-,-,"$2,943",100%
"2,830",Foxfire: Confessions of a Girl Gang 2016 Re-release,"$2,921",-,-,"$2,921",100%
"2,831",Valliyum Thetti Pulliyum Thetti,"$2,911",-,-,"$2,911",100%
"2,832",Majnu,"$2,906",-,-,"$2,906",100%
"2,833",Dream of Youth,"$2,904",-,-,"$2,904",100%
"2,834",Finding Fela 2016 Re-release,"$2,882",-,-,"$2,882",100%
"2,835",Desi Munde,"$2,879",-,-,"$2,879",100%
"2,836",The Darkest Universe,"$2,875",-,-,"$2,875",100%
"2,837",The Professor: Tai Chi's Journey West,"$2,852","$2,852",100%,-,-
"2,838","Oh, quina joia!","$2,847",-,-,"$2,847",100%
"2,839",Parallelnye pryamye peresekayutsya v beskonechnosti,"$2,827",-,-,"$2,827",100%
"2,840",Ahora o nunca 2016 Re-release,"$2,824",-,-,"$2,824",100%
"2,841",She Comes Back on Thursday,"$2,823",-,-,"$2,823",100%
"2,842",Naked Beauty,"$2,813",-,-,"$2,813",100%
"2,843",Pretham,"$2,804",-,-,"$2,804",100%
"2,844",Zoom,"$2,784",-,-,"$2,784",100%
"2,845",SACA: O filme de Tiago Pires,"$2,767",-,-,"$2,767",100%
"2,846",White Lies 2016 Re-release,"$2,760","$2,760",100%,-,-
"2,847",Yemekteydik ve Karar Verdim,"$2,707",-,-,"$2,707",100%
"2,848",Gangsters Gamblers Geezers,"$2,662",-,-,"$2,662",100%
"2,849",The Man from the Future,"$2,659",-,-,"$2,659",100%
"2,850",Hyde & Seek,"$2,577",-,-,"$2,577",100%
"2,851",Deadly Daphne's Revenge,"$2,570",-,-,"$2,570",100%
"2,852",Oru Muthassi Gadha,"$2,560",-,-,"$2,560",100%
"2,853",Light Years,"$2,555",-,-,"$2,555",100%
"2,854",Kids in Love,"$2,553",-,-,"$2,553",100%
"2,855",Com Um Pouco de Fé,"$2,537",-,-,"$2,537",100%
"2,856",Darra,"$2,529",-,-,"$2,529",100%
"2,857",Mekong Hotel,"$2,502","$2,502",100%,-,-
"2,858",Homeland (Iraq Year Zero),"$2,491","$2,491",100%,-,-
"2,859",Thoppil Joppan,"$2,483",-,-,"$2,483",100%
"2,860",Aandavan Kattalai,"$2,476",-,-,"$2,476",100%
"2,861",You Can't Escape Lithuania,"$2,464",-,-,"$2,464",100%
"2,862",The Truth Commissioner,"$2,464",-,-,"$2,464",100%
"2,863",Zhaleika,"$2,438",-,-,"$2,438",100%
"2,864",Ek Hazarachi Note,"$2,404","$2,404",100%,-,-
"2,865",The Incident,"$2,401",-,-,"$2,401",100%
"2,866",Rosso Mille Miglia,"$2,400",-,-,"$2,400",100%
"2,867",Uti ao Aka: A Reykspuandi Kadilakk yfir Ameriku,"$2,396",-,-,"$2,396",100%
"2,868",Tudo,"$2,374",-,-,"$2,374",100%
"2,869",Rebecca 2016 Re-release,"$2,370",-,-,"$2,370",100%
"2,870",45th Parallel,"$2,342",-,-,"$2,342",100%
"2,871",Esa sensación,"$2,310",-,-,"$2,310",100%
"2,872",The Rezort,"$2,309",-,-,"$2,309",100%
"2,873",Love of My Loves 2016 Re-release,"$2,293",-,-,"$2,293",100%
"2,874",In Rahon Se,"$2,277",-,-,"$2,277",100%
"2,875",Malcriados,"$2,272",-,-,"$2,272",100%
"2,876",The Mother,"$2,259",-,-,"$2,259",100%
"2,877",Memoria,"$2,242","$2,242",100%,-,-
"2,878",NOTFILM,"$2,241",-,-,"$2,241",100%
"2,879",Darvinte Parinamam,"$2,239",-,-,"$2,239",100%
"2,880",Alexander Nevsky,"$2,226",-,-,"$2,226",100%
"2,881",Double,"$2,218",-,-,"$2,218",100%
"2,882",Alias Maria,"$2,208",-,-,"$2,208",100%
"2,883",Uncle Howard,"$2,204",-,-,"$2,204",100%
"2,884",Family Relics,"$2,194",-,-,"$2,194",100%
"2,885",Taekwondo,"$2,186",-,-,"$2,186",100%
"2,886",El Deseo de Domingo,"$2,178",-,-,"$2,178",100%
"2,887",National Parks Adventure,"$2,175",-,-,"$2,175",100%
"2,888","Us, Them and Me","$2,157",-,-,"$2,157",100%
"2,889",Pawno,"$2,142",-,-,"$2,142",100%
"2,890",Icarus XB 1,"$2,130",-,-,"$2,130",100%
"2,891",Justo en lo mejor de mi vida,"$2,117",-,-,"$2,117",100%
"2,892",La inocencia,"$2,115",-,-,"$2,115",100%
"2,893",Last Hijack,"$2,113",-,-,"$2,113",100%
"2,894",Hatchet Hour,"$2,112",-,-,"$2,112",100%
"2,895",Nagan,"$2,097",-,-,"$2,097",100%
"2,896","O Cinema, Manoel de Oliveira e Eu","$2,095",-,-,"$2,095",100%
"2,897",91.1,"$2,081",-,-,"$2,081",100%
"2,898",Kings' Shift,"$2,077",-,-,"$2,077",100%
"2,899",An Unfinished Piece for Mechanical Piano,"$2,047",-,-,"$2,047",100%
"2,900",Blanka,"$2,042",-,-,"$2,042",100%
"2,901",John From,"$2,031",-,-,"$2,031",100%
"2,902",Ot,"$2,026",-,-,"$2,026",100%
"2,903","Arpeggio of the Blue Steel: Ars Nova, DC Movie 2","$2,020",-,-,"$2,020",100%
"2,904",The Hurt Business,"$1,990",-,-,"$1,990",100%
"2,905",The Watermelon Woman,"$1,989","$1,989",100%,-,-
"2,906",Enclave,"$1,985",-,-,"$1,985",100%
"2,907",Contra Paraguay,"$1,985",-,-,"$1,985",100%
"2,908",Sul vulcano,"$1,965",-,-,"$1,965",100%
"2,909",My Talk with Florence,"$1,961",-,-,"$1,961",100%
"2,910",Lisbon Revisited,"$1,951",-,-,"$1,951",100%
"2,911",Uncle Vanya,"$1,950",-,-,"$1,950",100%
"2,912",Il solengo,"$1,946",-,-,"$1,946",100%
"2,913",El cielo escondido,"$1,944",-,-,"$1,944",100%
"2,914",Visaaranai,"$1,943",-,-,"$1,943",100%
"2,915",Memleket,"$1,917",-,-,"$1,917",100%
"2,916",Ekk Albela,"$1,915",-,-,"$1,915",100%
"2,917",In the Same Boat,"$1,914",-,-,"$1,914",100%
"2,918",The Visitor,"$1,890",-,-,"$1,890",100%
"2,919",War,"$1,887",-,-,"$1,887",100%
"2,920",Kasap havasi,"$1,870",-,-,"$1,870",100%
"2,921",Invasion of the Body Snatchers,"$1,861",-,-,"$1,861",100%
"2,922",Case: Osterberg,"$1,856",-,-,"$1,856",100%
"2,923",Ptitsa,"$1,849",-,-,"$1,849",100%
"2,924",The Violators,"$1,848",-,-,"$1,848",100%
"2,925",Avant 2016 Re-release,"$1,821",-,-,"$1,821",100%
"2,926",Modern Times 2016 Re-release,"$1,799",-,-,"$1,799",100%
"2,927",MSG the Warrior: Lion Heart,"$1,798",-,-,"$1,798",100%
"2,928",03.ByPass,"$1,783",-,-,"$1,783",100%
"2,929",Eralash,"$1,756",-,-,"$1,756",100%
"2,930",Siberiade,"$1,753",-,-,"$1,753",100%
"2,931",Illet,"$1,747",-,-,"$1,747",100%
"2,932",Horse Money 2016 Re-release,"$1,747",-,-,"$1,747",100%
"2,933",El (im)posible olvido,"$1,746",-,-,"$1,746",100%
"2,934",A Beautiful Now,"$1,714","$1,714",100%,-,-
"2,935",Docile Bodies,"$1,704",-,-,"$1,704",100%
"2,936",Family Business,"$1,703",-,-,"$1,703",100%
"2,937",Wagah,"$1,693",-,-,"$1,693",100%
"2,938",Gajalu,"$1,686",-,-,"$1,686",100%
"2,939",Hunters,"$1,664",-,-,"$1,664",100%
"2,940",Guido Models,"$1,660",-,-,"$1,660",100%
"2,941",Rotas,"$1,656",-,-,"$1,656",100%
"2,942","Ivan the Terrible, Part II","$1,655",-,-,"$1,655",100%
"2,943",Lost in Karastan,"$1,641",-,-,"$1,641",100%
"2,944",Meu Nome é Jacque,"$1,640",-,-,"$1,640",100%
"2,945",Svarta Gengio,"$1,622",-,-,"$1,622",100%
"2,946",La ilusión de Noemí,"$1,611",-,-,"$1,611",100%
"2,947",Kadere Tutsak,"$1,610",-,-,"$1,610",100%
"2,948",Miss India America,"$1,598","$1,598",100%,-,-
"2,949",La del Chango,"$1,582",-,-,"$1,582",100%
"2,950",Next to Her,"$1,575",-,-,"$1,575",100%
"2,951",Demon Inside 2016 Re-release,"$1,546",-,-,"$1,546",100%
"2,952",The Hidden Tiger,"$1,521",-,-,"$1,521",100%
"2,953",El Caído del Cielo,"$1,514",-,-,"$1,514",100%
"2,954",Torso of Stanko Arnold,"$1,479",-,-,"$1,479",100%
"2,955",Setenta y Pico,"$1,470",-,-,"$1,470",100%
"2,956",July Rain,"$1,461",-,-,"$1,461",100%
"2,957",The Absent,"$1,443",-,-,"$1,443",100%
"2,958",The Silence of Mark Rothko,"$1,422","$1,422",100%,-,-
"2,959",Rodolfo Walsh la Revelacion de lo Escondido,"$1,359",-,-,"$1,359",100%
"2,960",Bana Git De,"$1,346",-,-,"$1,346",100%
"2,961","BirriLata, una vuelta en tren","$1,345",-,-,"$1,345",100%
"2,962",La noche del lobo,"$1,339",-,-,"$1,339",100%
"2,963",El Mundo De Carolina,"$1,297",-,-,"$1,297",100%
"2,964",La Organización Negra (ejercicio documental),"$1,286",-,-,"$1,286",100%
"2,965",Lakeeran,"$1,284",-,-,"$1,284",100%
"2,966",Sant Te Sipahi,"$1,284",-,-,"$1,284",100%
"2,967",Lazar,"$1,276",-,-,"$1,276",100%
"2,968",Sokak Köpekleri Bal ile Betty,"$1,275",-,-,"$1,275",100%
"2,969",El Hijo de Dios,"$1,267",-,-,"$1,267",100%
"2,970",Hotel de la amistad,"$1,255",-,-,"$1,255",100%
"2,971",Estive em Lisboa e Lembrei de Você,"$1,249",-,-,"$1,249",100%
"2,972",Camino de campaña,"$1,249",-,-,"$1,249",100%
"2,973",Viviré con tu recuerdo,"$1,244",-,-,"$1,244",100%
"2,974",Heavenly Nomadic,"$1,240",-,-,"$1,240",100%
"2,975",Necropolis Symphony,"$1,228",-,-,"$1,228",100%
"2,976",Ochentaisiete,"$1,224",-,-,"$1,224",100%
"2,977",A Small Good Thing,"$1,196","$1,196",100%,-,-
"2,978",Samuel in the Clouds,"$1,195",-,-,"$1,195",100%
"2,979",Above and Below,"$1,189",-,-,"$1,189",100%
"2,980",Kadavul Irukaan Kumaru,"$1,186",-,-,"$1,186",100%
"2,981",XConfessions,"$1,175",-,-,"$1,175",100%
"2,982",Miss Violence 2016 Re-release,"$1,165",-,-,"$1,165",100%
"2,983",Brothers 2016 Re-release,"$1,160",-,-,"$1,160",100%
"2,984",Half Ticket,"$1,135",-,-,"$1,135",100%
"2,985",Babu Bangaram,"$1,132",-,-,"$1,132",100%
"2,986",Aerials,"$1,124",-,-,"$1,124",100%
"2,987",Urban Hymn,"$1,115",-,-,"$1,115",100%
"2,988",Nena,"$1,112",-,-,"$1,112",100%
"2,989",Around China with a Movie Camera,"$1,084",-,-,"$1,084",100%
"2,990",Punto ciego,"$1,081",-,-,"$1,081",100%
"2,991",Banat: The Journey,"$1,074",-,-,"$1,074",100%
"2,992",Black Angel 2016 Re-release,"$1,067",-,-,"$1,067",100%
"2,993",Prikosnovenie vetra,"$1,055",-,-,"$1,055",100%
"2,994",The Football Boys,"$1,041",-,-,"$1,041",100%
"2,995",Arribeños Street,"$1,031",-,-,"$1,031",100%
"2,996",bestefreunde,"$1,020",-,-,"$1,020",100%
"2,997",Molly Moon and the Incredible Book of Hypnotism 2016 Re-release,"$1,018",-,-,"$1,018",100%
"2,998",Vettah,"$1,012",-,-,"$1,012",100%
"2,999",Palestinos Go Home,"$1,006",-,-,"$1,006",100%
"3,000",Nannaku Prematho,"$1,003",-,-,"$1,003",100%
"3,001",Alien Encounters in America: UFOs and Extraterrestrial Visitations,$997,-,-,$997,100%
"3,002",London Di Heer,$997,-,-,$997,100%
"3,003",Paulo Coelho's Best Story 2016 Re-release,$992,-,-,$992,100%
"3,004",Los Feliz,$988,-,-,$988,100%
"3,005",Before the Flood,$988,-,-,$988,100%
"3,006",Histórias de Alice,$965,-,-,$965,100%
"3,007",Szkola uwodzenia Czeslawa M.,$948,-,-,$948,100%
"3,008",The Guv'nor,$948,-,-,$948,100%
"3,009",Violette 2016 Re-release,$938,-,-,$938,100%
"3,010",Okhwan's Mission Impossible,$924,-,-,$924,100%
"3,011",Cada 30 Horas,$919,-,-,$919,100%
"3,012",Olvidalos y volverán por más,$890,-,-,$890,100%
"3,013",El cruce de la pampa,$867,-,-,$867,100%
"3,014",Die Frau meiner Träume,$864,-,-,$864,100%
"3,015",Sam Klemke's Time Machine,$851,-,-,$851,100%
"3,016",Officer Downe,$850,$850,100%,-,-
"3,017",Catch and Release 2016 Re-release,$838,-,-,$838,100%
"3,018",Taking Stock,$837,-,-,$837,100%
"3,019",Newen,$834,-,-,$834,100%
"3,020",Onyx,$831,-,-,$831,100%
"3,021",Fausto También,$823,-,-,$823,100%
"3,022",El sable,$820,-,-,$820,100%
"3,023",Nana 2016 Re-release,$814,-,-,$814,100%
"3,024",Orquesta El Tambo. La música en buenas manos,$795,-,-,$795,100%
"3,025",K-Shop,$793,-,-,$793,100%
"3,026",Gerhard Richter Painting 2016 Re-release,$781,-,-,$781,100%
"3,027",Vsetko co mam rad,$779,-,-,$779,100%
"3,028",Hombres Solos,$770,-,-,$770,100%
"3,029",Quatro,$750,-,-,$750,100%
"3,030",Wings,$746,-,-,$746,100%
"3,031",Motley's Law,$739,-,-,$739,100%
"3,032",A Girl Like Grace,$713,$713,100%,-,-
"3,033",Home for the Weekend 2016 Re-release,$713,-,-,$713,100%
"3,034",Breakdown,$713,-,-,$713,100%
"3,035",Viaje,$712,-,-,$712,100%
"3,036",La construcción del enemigo,$710,-,-,$710,100%
"3,037",Aatishbaazi Ishq,$705,-,-,$705,100%
"3,038","Cinema, mon amour",$704,-,-,$704,100%
"3,039",The Death of J.P. Cuenca,$687,-,-,$687,100%
"3,040",Fidelity 2016 Re-release,$685,-,-,$685,100%
"3,041",Noma,$671,-,-,$671,100%
"3,042",Keep Frozen,$668,-,-,$668,100%
"3,043",Agárrese como pueda,$666,-,-,$666,100%
"3,044",Here in Lisbon,$658,-,-,$658,100%
"3,045",King Kong 2016 Re-release,$651,-,-,$651,100%
"3,046",Kavi Uddheshichathu..?,$646,-,-,$646,100%
"3,047",Bondoc,$642,-,-,$642,100%
"3,048",Un hombre que no supo adónde ir,$637,-,-,$637,100%
"3,049",The Prosecutor the Defender the Father and His Son,$635,-,-,$635,100%
"3,050",Nine Days of One Year,$630,-,-,$630,100%
"3,051",Oozham,$624,-,-,$624,100%
"3,052",Guilty Men,$622,-,-,$622,100%
"3,053",Jet Trash,$616,-,-,$616,100%
"3,054",La Vieja,$613,-,-,$613,100%
"3,055",The Land of the Enlightened,$609,-,-,$609,100%
"3,056",Última carta desde la revolución,$606,-,-,$606,100%
"3,057",On Football,$600,-,-,$600,100%
"3,058",13th,$566,-,-,$566,100%
"3,059",The Pit,$560,$560,100%,-,-
"3,060","Wednesday, May 9",$557,-,-,$557,100%
"3,061",Brahmotsavam,$541,-,-,$541,100%
"3,062",Murales. El principio de las cosas,$524,-,-,$524,100%
"3,063",Aloys,$523,-,-,$523,100%
"3,064",Bir Sey Degilim,$513,-,-,$513,100%
"3,065",Hand Gestures,$512,-,-,$512,100%
"3,066",At Any Price 2016 Re-release,$510,-,-,$510,100%
"3,067",Devi(L),$508,-,-,$508,100%
"3,068",Hasret Bitti,$501,-,-,$501,100%
"3,069","Bien de Familia, una película musical",$497,-,-,$497,100%
"3,070",Chloe & Theo,$490,-,-,$490,100%
"3,071",Biagio,$485,-,-,$485,100%
"3,072",Rasgar o Passado,$480,-,-,$480,100%
"3,073",La mirada del colibrí,$477,-,-,$477,100%
"3,074",Anguish,$467,-,-,$467,100%
"3,075",Gesto,$462,-,-,$462,100%
"3,076",Sdayotsya dom so vsemi neudobstvami,$462,-,-,$462,100%
"3,077",Green is Gold,$455,$455,100%,-,-
"3,078",The Judgment 2016 Re-release,$448,-,-,$448,100%
"3,079",The Heritage of Love,$434,-,-,$434,100%
"3,080",Exilio de Malvinas,$426,-,-,$426,100%
"3,081",Bronces en Isla Verde,$424,-,-,$424,100%
"3,082",El retorno de Don Luis,$419,-,-,$419,100%
"3,083","¿Dónde estás, Negro?",$397,-,-,$397,100%
"3,084",Amanda Knox,$397,-,-,$397,100%
"3,085",Grandes esperanças,$387,-,-,$387,100%
"3,086",Monumento,$383,-,-,$383,100%
"3,087",Antboy 2016 Re-release,$378,-,-,$378,100%
"3,088",Gethu,$373,-,-,$373,100%
"3,089",Time Sweep,$369,-,-,$369,100%
"3,090",Ati y Mindiwa,$364,-,-,$364,100%
"3,091","Monumento, la humanidad detrás del concreto",$362,-,-,$362,100%
"3,092",Fulboy,$353,-,-,$353,100%
"3,093",Marubhoomiyile Aana,$348,-,-,$348,100%
"3,094",A Matter of Courage,$340,-,-,$340,100%
"3,095",Die Krone von Arkus,$335,-,-,$335,100%
"3,096","Huemul, la sombra de una especie",$328,-,-,$328,100%
"3,097",The Dreamed Ones,$327,-,-,$327,100%
"3,098",La piel marcada,$318,-,-,$318,100%
"3,099",Creature Designers - The Frankenstein Complex,$314,-,-,$314,100%
"3,100",100 Streets,$309,-,-,$309,100%
"3,101","Familia Cantora, Los Pacheco",$305,-,-,$305,100%
"3,102",Ming of Harlem: Twenty One Storeys in the Air,$287,-,-,$287,100%
"3,103",Rekka,$282,-,-,$282,100%
"3,104",Psikhi,$281,-,-,$281,100%
"3,105",The Hexecutioners,$276,-,-,$276,100%
"3,106",A Blast,$270,-,-,$270,100%
"3,107",Aumingja Ísland,$260,-,-,$260,100%
"3,108",The Fire 2016 Re-release,$259,-,-,$259,100%
"3,109",Existir sin vos. Una noche con Charly García,$253,-,-,$253,100%
"3,110",Sarrainodu,$239,-,-,$239,100%
"3,111",Vivir para contarlo,$235,-,-,$235,100%
"3,112",Pandorica,$228,-,-,$228,100%
"3,113",Nacido para morir,$222,-,-,$222,100%
"3,114",Feeling Lucky,$220,-,-,$220,100%
"3,115",Crespo (La continuidad de la memoria),$216,-,-,$216,100%
"3,116",Rúnturinn I,$214,-,-,$214,100%
"3,117",La cooperativa,$209,-,-,$209,100%
"3,118",A Holy Venetian Family,$206,-,-,$206,100%
"3,119",The Color of Time,$199,-,-,$199,100%
"3,120",Miguel Mirra: Un artesano,$195,-,-,$195,100%
"3,121",Heaven's Gate 2016 Re-release,$192,-,-,$192,100%
"3,122",A Poem Is a Naked Person 2016 Re-release,$183,-,-,$183,100%
"3,123",Oculto el sol,$181,-,-,$181,100%
"3,124",Fascinacion,$170,-,-,$170,100%
"3,125",Postas de la memoria,$149,-,-,$149,100%
"3,126",Streetdance Family,$148,-,-,$148,100%
"3,127",Ciudad sin sombra,$146,-,-,$146,100%
"3,128",Kid Kulafu,$131,-,-,$131,100%
"3,129",Sweet Alibis 2016 Re-release,$129,-,-,$129,100%
